Date,AAPL,AMZN,DIS,GOOGL,INTC,JPM,META,MSFT,NFLX,NVDA,PG,TSLA,V
5/19/2025,$208.78 ,$206.16 ,$112.66 ,$166.54 ,$21.38 ,$264.88 ,$640.43 ,$458.87 ,$119.16 ,$135.57 ,$164.77 ,$342.09 ,$367.90 
5/16/2025,$211.26 ,$205.59 ,$113.42 ,$166.19 ,$21.66 ,$267.56 ,$640.34 ,$454.27 ,$119.15 ,$135.40 ,$163.28 ,$349.98 ,$365.12 
5/15/2025,$211.45 ,$205.17 ,$112.22 ,$163.96 ,$21.55 ,$267.49 ,$643.88 ,$453.13 ,$117.80 ,$134.83 ,$162.41 ,$342.82 ,$362.30 
5/14/2025,$212.33 ,$210.25 ,$112.94 ,$165.37 ,$21.52 ,$265.64 ,$659.36 ,$452.94 ,$115.10 ,$135.34 ,$158.02 ,$347.68 ,$356.46 
5/13/2025,$212.93 ,$211.37 ,$111.38 ,$159.53 ,$22.56 ,$263.01 ,$656.03 ,$449.14 ,$113.84 ,$129.93 ,$158.73 ,$334.07 ,$356.14 
5/12/2025,$210.79 ,$208.64 ,$110.49 ,$158.46 ,$22.18 ,$260.05 ,$639.43 ,$449.26 ,$111.00 ,$123.00 ,$160.90 ,$318.38 ,$355.85 
5/9/2025,$198.53 ,$193.06 ,$105.94 ,$152.75 ,$21.42 ,$253.08 ,$592.49 ,$438.73 ,$114.02 ,$116.65 ,$157.66 ,$298.26 ,$352.54 
5/8/2025,$197.49 ,$192.08 ,$105.12 ,$154.28 ,$21.00 ,$253.47 ,$598.01 ,$438.17 ,$114.44 ,$117.37 ,$158.65 ,$284.82 ,$351.27 
5/7/2025,$196.25 ,$188.71 ,$102.09 ,$151.38 ,$20.31 ,$249.39 ,$596.81 ,$433.35 ,$115.54 ,$117.06 ,$159.29 ,$276.22 ,$349.85 
5/6/2025,$198.51 ,$185.01 ,$92.17 ,$163.23 ,$19.94 ,$249.25 ,$587.31 ,$433.31 ,$113.77 ,$113.54 ,$159.25 ,$275.35 ,$347.70 
5/5/2025,$198.89 ,$186.35 ,$92.11 ,$164.21 ,$20.27 ,$252.56 ,$599.27 ,$436.17 ,$113.41 ,$113.82 ,$158.83 ,$280.26 ,$348.64 
5/2/2025,$205.35 ,$189.98 ,$92.49 ,$164.03 ,$20.62 ,$252.51 ,$597.02 ,$435.28 ,$115.65 ,$114.50 ,$160.52 ,$287.21 ,$347.60 
5/1/2025,$213.32 ,$190.20 ,$90.81 ,$161.30 ,$19.98 ,$246.89 ,$572.21 ,$425.40 ,$113.35 ,$111.61 ,$159.98 ,$280.52 ,$342.45 
4/30/2025,$212.50 ,$184.42 ,$90.95 ,$158.80 ,$20.10 ,$244.62 ,$549.00 ,$395.26 ,$113.17 ,$108.92 ,$162.57 ,$282.16 ,$345.50 
4/29/2025,$211.21 ,$187.39 ,$91.17 ,$160.16 ,$20.34 ,$244.62 ,$554.44 ,$394.04 ,$112.56 ,$109.02 ,$162.26 ,$292.03 ,$341.52 
4/28/2025,$210.14 ,$187.70 ,$90.16 ,$160.61 ,$20.51 ,$243.22 ,$549.74 ,$391.16 ,$111.04 ,$108.73 ,$161.85 ,$285.88 ,$337.51 
4/25/2025,$209.28 ,$188.99 ,$90.28 ,$161.96 ,$20.05 ,$243.55 ,$547.27 ,$391.85 ,$110.15 ,$111.01 ,$161.02 ,$284.95 ,$335.17 
4/24/2025,$208.37 ,$186.54 ,$90.01 ,$159.28 ,$21.49 ,$244.64 ,$533.15 ,$387.30 ,$109.69 ,$106.43 ,$159.53 ,$259.51 ,$335.71 
4/23/2025,$204.60 ,$180.60 ,$87.29 ,$155.35 ,$20.59 ,$240.88 ,$520.27 ,$374.39 ,$104.96 ,$102.71 ,$165.73 ,$250.74 ,$334.37 
4/22/2025,$199.74 ,$173.18 ,$86.09 ,$151.47 ,$19.51 ,$235.59 ,$500.28 ,$366.82 ,$104.03 ,$98.89 ,$167.88 ,$237.97 ,$331.40 
4/21/2025,$193.16 ,$167.32 ,$84.00 ,$147.67 ,$18.84 ,$228.99 ,$484.66 ,$359.12 ,$98.79 ,$96.91 ,$165.75 ,$227.50 ,$320.10 
4/17/2025,$196.98 ,$172.61 ,$84.81 ,$151.16 ,$18.93 ,$231.96 ,$501.48 ,$367.78 ,$97.30 ,$101.49 ,$170.63 ,$241.37 ,$329.61 
4/16/2025,$194.27 ,$174.33 ,$82.77 ,$153.33 ,$19.23 ,$229.61 ,$502.31 ,$371.61 ,$96.16 ,$104.49 ,$166.39 ,$241.55 ,$331.33 
4/15/2025,$202.14 ,$179.59 ,$85.01 ,$156.31 ,$19.85 ,$233.13 ,$521.52 ,$385.73 ,$97.63 ,$112.20 ,$168.47 ,$254.11 ,$335.81 
4/14/2025,$202.52 ,$182.12 ,$84.66 ,$159.07 ,$20.31 ,$234.72 ,$531.48 ,$387.81 ,$93.13 ,$110.71 ,$169.13 ,$252.35 ,$335.18 
4/11/2025,$198.15 ,$184.87 ,$84.89 ,$157.14 ,$19.74 ,$236.20 ,$543.57 ,$388.45 ,$91.83 ,$110.93 ,$166.91 ,$252.31 ,$333.40 
4/10/2025,$190.42 ,$181.22 ,$85.23 ,$152.82 ,$19.88 ,$227.11 ,$546.29 ,$381.35 ,$92.12 ,$107.57 ,$163.56 ,$252.40 ,$324.61 
4/9/2025,$198.85 ,$191.10 ,$91.44 ,$158.71 ,$21.53 ,$234.34 ,$585.77 ,$390.49 ,$94.55 ,$114.33 ,$162.32 ,$272.20 ,$332.43 
4/8/2025,$172.42 ,$170.66 ,$81.72 ,$144.70 ,$18.13 ,$216.87 ,$510.45 ,$354.56 ,$87.04 ,$96.30 ,$158.39 ,$221.86 ,$308.27 
4/7/2025,$181.46 ,$175.26 ,$83.30 ,$146.75 ,$19.57 ,$214.44 ,$516.25 ,$357.86 ,$86.78 ,$97.64 ,$160.23 ,$233.29 ,$312.32 
4/4/2025,$188.38 ,$171.00 ,$83.53 ,$145.60 ,$19.85 ,$210.28 ,$504.73 ,$359.84 ,$85.59 ,$94.31 ,$163.75 ,$239.43 ,$313.13 
4/3/2025,$203.19 ,$178.41 ,$88.84 ,$150.72 ,$22.43 ,$228.69 ,$531.62 ,$373.11 ,$91.71 ,$101.80 ,$172.39 ,$267.28 ,$339.39 
4/2/2025,$223.89 ,$196.01 ,$97.88 ,$157.04 ,$21.98 ,$245.82 ,$583.93 ,$382.14 ,$93.55 ,$110.42 ,$169.50 ,$282.76 ,$346.33 
4/1/2025,$223.19 ,$192.17 ,$97.68 ,$157.07 ,$22.05 ,$243.66 ,$586.00 ,$382.19 ,$92.84 ,$110.15 ,$170.56 ,$268.46 ,$346.35 
3/31/2025,$222.13 ,$190.26 ,$98.70 ,$154.64 ,$22.71 ,$245.30 ,$576.36 ,$375.39 ,$93.25 ,$108.38 ,$170.42 ,$259.16 ,$350.46 
3/28/2025,$217.90 ,$192.72 ,$98.07 ,$154.33 ,$22.71 ,$242.85 ,$576.74 ,$378.80 ,$93.39 ,$109.67 ,$168.03 ,$263.55 ,$342.85 
3/27/2025,$223.85 ,$201.36 ,$100.45 ,$162.24 ,$23.62 ,$248.12 ,$602.58 ,$390.58 ,$97.67 ,$111.43 ,$168.71 ,$273.13 ,$349.86 
3/26/2025,$221.53 ,$201.13 ,$100.78 ,$165.06 ,$23.42 ,$251.03 ,$610.98 ,$389.97 ,$97.07 ,$113.76 ,$166.58 ,$272.06 ,$344.18 
3/25/2025,$223.75 ,$205.71 ,$101.61 ,$170.56 ,$24.20 ,$251.13 ,$626.31 ,$395.16 ,$99.73 ,$120.69 ,$162.85 ,$288.14 ,$344.62 
3/24/2025,$220.73 ,$203.26 ,$100.18 ,$167.68 ,$24.22 ,$248.06 ,$618.85 ,$393.08 ,$97.20 ,$121.41 ,$165.65 ,$278.39 ,$343.87 
3/21/2025,$218.27 ,$196.21 ,$99.46 ,$163.99 ,$24.26 ,$241.63 ,$596.25 ,$391.26 ,$96.03 ,$117.70 ,$166.69 ,$248.71 ,$335.66 
3/20/2025,$214.10 ,$194.95 ,$98.86 ,$162.80 ,$23.96 ,$239.01 ,$586.00 ,$386.84 ,$95.08 ,$118.53 ,$167.55 ,$236.26 ,$339.50 
3/19/2025,$215.24 ,$195.54 ,$100.29 ,$163.89 ,$24.12 ,$239.11 ,$584.06 ,$387.82 ,$95.95 ,$117.52 ,$168.57 ,$235.86 ,$339.87 
3/18/2025,$212.69 ,$192.82 ,$99.35 ,$160.67 ,$25.92 ,$234.97 ,$582.36 ,$383.52 ,$93.00 ,$115.43 ,$167.71 ,$225.31 ,$334.77 
3/17/2025,$214.00 ,$195.74 ,$99.36 ,$164.29 ,$25.69 ,$233.93 ,$604.90 ,$388.70 ,$95.00 ,$119.53 ,$169.76 ,$238.01 ,$334.55 
3/14/2025,$213.49 ,$197.95 ,$98.64 ,$165.49 ,$24.05 ,$232.44 ,$607.60 ,$388.56 ,$91.80 ,$121.67 ,$167.97 ,$249.98 ,$331.80 
3/13/2025,$209.68 ,$193.89 ,$96.87 ,$162.76 ,$23.70 ,$225.19 ,$590.64 ,$378.77 ,$89.02 ,$115.58 ,$168.59 ,$240.68 ,$328.55 
3/12/2025,$216.98 ,$198.89 ,$98.76 ,$167.11 ,$20.68 ,$227.90 ,$619.56 ,$383.27 ,$91.97 ,$115.74 ,$168.37 ,$248.09 ,$332.84 
3/11/2025,$220.84 ,$196.59 ,$97.90 ,$164.04 ,$19.78 ,$229.14 ,$605.71 ,$380.45 ,$89.51 ,$108.76 ,$173.12 ,$230.58 ,$332.14 
3/10/2025,$227.48 ,$194.54 ,$103.08 ,$165.87 ,$19.93 ,$232.22 ,$597.99 ,$380.16 ,$86.67 ,$106.98 ,$176.26 ,$222.15 ,$341.48 
3/7/2025,$239.07 ,$199.25 ,$105.51 ,$173.86 ,$20.64 ,$242.28 ,$625.66 ,$393.31 ,$89.11 ,$112.69 ,$175.95 ,$262.67 ,$345.32 
3/6/2025,$235.33 ,$200.70 ,$105.43 ,$172.35 ,$20.75 ,$246.54 ,$627.93 ,$396.89 ,$90.64 ,$110.57 ,$174.66 ,$263.45 ,$344.16 
3/5/2025,$235.74 ,$208.36 ,$109.31 ,$173.02 ,$20.81 ,$251.53 ,$656.47 ,$401.02 ,$99.09 ,$117.30 ,$174.61 ,$279.10 ,$352.68 
3/4/2025,$235.93 ,$203.80 ,$109.01 ,$170.92 ,$21.33 ,$250.25 ,$640.00 ,$388.61 ,$97.26 ,$115.99 ,$173.18 ,$272.04 ,$352.23 
3/3/2025,$238.03 ,$205.02 ,$112.79 ,$167.01 ,$22.74 ,$260.62 ,$655.05 ,$388.49 ,$97.37 ,$114.06 ,$175.59 ,$284.65 ,$361.82 
2/28/2025,$241.84 ,$212.28 ,$113.80 ,$170.28 ,$23.73 ,$264.65 ,$668.20 ,$396.99 ,$98.06 ,$124.92 ,$173.84 ,$292.98 ,$362.71 
2/27/2025,$237.30 ,$208.74 ,$111.31 ,$168.50 ,$23.09 ,$259.05 ,$658.24 ,$392.53 ,$96.31 ,$120.15 ,$171.97 ,$281.95 ,$355.74 
2/26/2025,$240.36 ,$214.35 ,$111.83 ,$172.73 ,$23.52 ,$258.79 ,$673.70 ,$399.73 ,$99.01 ,$131.28 ,$171.30 ,$290.80 ,$350.63 
2/25/2025,$247.04 ,$212.80 ,$110.53 ,$175.42 ,$22.99 ,$257.40 ,$657.50 ,$397.90 ,$97.72 ,$126.63 ,$172.65 ,$302.80 ,$352.09 
2/24/2025,$247.10 ,$212.71 ,$111.20 ,$179.25 ,$24.27 ,$261.34 ,$668.13 ,$404.00 ,$98.85 ,$130.28 ,$170.54 ,$330.53 ,$349.86 
2/21/2025,$245.55 ,$216.58 ,$108.66 ,$179.66 ,$24.87 ,$264.24 ,$683.55 ,$408.21 ,$100.32 ,$134.43 ,$170.23 ,$337.80 ,$348.53 
2/20/2025,$245.83 ,$222.88 ,$110.55 ,$184.56 ,$26.09 ,$266.80 ,$694.84 ,$416.13 ,$102.45 ,$140.11 ,$167.21 ,$354.40 ,$350.49 
2/19/2025,$244.87 ,$226.63 ,$111.35 ,$185.27 ,$25.72 ,$279.25 ,$703.77 ,$414.77 ,$104.33 ,$139.23 ,$166.49 ,$360.56 ,$355.23 
2/18/2025,$244.47 ,$226.65 ,$109.56 ,$183.77 ,$27.39 ,$279.95 ,$716.37 ,$409.64 ,$103.59 ,$139.40 ,$165.43 ,$354.11 ,$356.73 
2/14/2025,$244.60 ,$228.68 ,$110.38 ,$185.23 ,$23.60 ,$276.59 ,$736.67 ,$408.43 ,$105.86 ,$138.85 ,$162.89 ,$355.84 ,$353.81 
2/13/2025,$241.53 ,$230.37 ,$109.59 ,$186.14 ,$24.13 ,$276.32 ,$728.56 ,$410.54 ,$104.37 ,$135.29 ,$171.02 ,$355.94 ,$355.63 
2/12/2025,$236.87 ,$228.93 ,$109.23 ,$183.61 ,$22.48 ,$275.45 ,$725.38 ,$409.04 ,$102.73 ,$131.14 ,$169.58 ,$336.51 ,$351.49 
2/11/2025,$232.62 ,$232.76 ,$109.02 ,$185.32 ,$20.97 ,$274.99 ,$719.80 ,$411.44 ,$100.81 ,$132.80 ,$169.43 ,$328.50 ,$350.72 
2/10/2025,$227.65 ,$233.14 ,$109.28 ,$186.47 ,$19.77 ,$271.04 ,$717.40 ,$412.22 ,$102.76 ,$133.57 ,$167.53 ,$350.73 ,$351.23 
2/7/2025,$227.63 ,$229.15 ,$110.86 ,$185.34 ,$19.10 ,$275.80 ,$714.52 ,$409.75 ,$101.39 ,$129.84 ,$167.97 ,$361.62 ,$348.02 
2/6/2025,$233.22 ,$238.83 ,$112.09 ,$191.60 ,$19.38 ,$276.90 ,$711.99 ,$415.82 ,$101.57 ,$128.68 ,$168.88 ,$374.32 ,$347.48 
2/5/2025,$232.47 ,$236.17 ,$110.54 ,$191.33 ,$19.65 ,$270.43 ,$704.87 ,$413.29 ,$101.11 ,$124.83 ,$169.01 ,$378.17 ,$349.44 
2/4/2025,$232.80 ,$242.06 ,$113.30 ,$206.38 ,$19.29 ,$267.94 ,$704.19 ,$412.37 ,$99.49 ,$118.65 ,$168.13 ,$392.21 ,$345.15 
2/3/2025,$228.01 ,$237.42 ,$114.00 ,$201.23 ,$19.38 ,$266.81 ,$697.46 ,$410.92 ,$97.89 ,$116.66 ,$168.76 ,$383.68 ,$345.82 
1/31/2025,$236.00 ,$237.68 ,$113.06 ,$204.02 ,$19.43 ,$267.30 ,$689.18 ,$415.06 ,$97.68 ,$120.07 ,$165.99 ,$404.60 ,$341.80 
1/30/2025,$237.59 ,$234.64 ,$113.43 ,$200.87 ,$20.01 ,$268.23 ,$687.00 ,$414.99 ,$97.32 ,$124.65 ,$167.41 ,$400.28 ,$343.05 
1/29/2025,$239.36 ,$237.07 ,$113.19 ,$195.41 ,$19.75 ,$266.58 ,$676.49 ,$442.33 ,$97.82 ,$123.70 ,$166.23 ,$389.10 ,$335.88 
1/28/2025,$238.26 ,$238.15 ,$112.14 ,$195.30 ,$19.80 ,$267.14 ,$674.33 ,$447.20 ,$97.18 ,$128.99 ,$166.19 ,$398.09 ,$334.48 
1/27/2025,$229.86 ,$235.42 ,$113.34 ,$191.81 ,$20.29 ,$265.85 ,$659.88 ,$434.56 ,$97.19 ,$118.42 ,$169.66 ,$397.15 ,$334.54 
1/24/2025,$222.78 ,$234.85 ,$112.16 ,$200.21 ,$20.83 ,$264.84 ,$647.49 ,$444.06 ,$97.76 ,$142.62 ,$164.12 ,$406.58 ,$330.20 
1/23/2025,$223.66 ,$235.42 ,$111.04 ,$197.98 ,$21.57 ,$265.95 ,$636.45 ,$446.71 ,$98.49 ,$147.22 ,$166.15 ,$412.38 ,$328.21 
1/22/2025,$223.83 ,$235.01 ,$108.81 ,$198.37 ,$21.86 ,$262.84 ,$623.50 ,$446.20 ,$95.40 ,$147.07 ,$164.74 ,$415.11 ,$323.56 
1/21/2025,$222.64 ,$230.71 ,$108.70 ,$198.05 ,$21.77 ,$263.03 ,$616.46 ,$428.50 ,$86.97 ,$140.83 ,$161.72 ,$424.07 ,$323.63 
1/17/2025,$229.98 ,$225.94 ,$107.02 ,$196.00 ,$21.49 ,$259.16 ,$612.77 ,$429.03 ,$85.81 ,$137.71 ,$161.13 ,$426.50 ,$319.62 
1/16/2025,$228.26 ,$220.66 ,$106.46 ,$192.91 ,$19.67 ,$254.27 ,$611.30 ,$424.58 ,$84.24 ,$133.57 ,$160.50 ,$413.82 ,$317.25 
1/15/2025,$237.87 ,$223.35 ,$108.18 ,$195.55 ,$19.72 ,$252.35 ,$617.12 ,$426.31 ,$84.83 ,$136.24 ,$159.65 ,$428.22 ,$316.28 
1/14/2025,$233.28 ,$217.76 ,$108.12 ,$189.66 ,$19.20 ,$247.47 ,$594.25 ,$415.67 ,$82.84 ,$131.76 ,$159.74 ,$396.36 ,$309.09 
1/13/2025,$234.40 ,$218.46 ,$108.08 ,$191.01 ,$19.20 ,$244.21 ,$608.33 ,$417.19 ,$84.03 ,$133.23 ,$158.84 ,$403.31 ,$306.92 
1/10/2025,$236.85 ,$218.94 ,$108.65 ,$192.04 ,$19.15 ,$239.87 ,$615.86 ,$418.95 ,$83.77 ,$135.91 ,$158.56 ,$394.74 ,$307.71 
1/8/2025,$242.70 ,$222.13 ,$109.76 ,$193.95 ,$19.88 ,$243.13 ,$610.72 ,$424.56 ,$87.50 ,$140.11 ,$162.10 ,$394.94 ,$312.60 
1/7/2025,$242.21 ,$222.11 ,$111.39 ,$195.49 ,$20.01 ,$243.17 ,$617.89 ,$422.37 ,$87.92 ,$140.14 ,$161.30 ,$394.36 ,$311.67 
1/6/2025,$245.00 ,$227.61 ,$111.05 ,$196.87 ,$19.87 ,$240.85 ,$630.20 ,$427.85 ,$88.18 ,$149.43 ,$160.60 ,$411.05 ,$313.04 
1/3/2025,$243.36 ,$224.19 ,$111.16 ,$191.79 ,$20.56 ,$243.28 ,$604.63 ,$423.35 ,$88.11 ,$144.47 ,$165.13 ,$410.44 ,$314.91 
1/2/2025,$243.85 ,$220.22 ,$110.82 ,$189.43 ,$20.22 ,$240.00 ,$599.24 ,$418.58 ,$88.67 ,$138.31 ,$165.98 ,$379.28 ,$314.40 
12/31/2024,$250.42 ,$219.39 ,$111.35 ,$189.30 ,$20.05 ,$239.71 ,$585.51 ,$421.50 ,$89.13 ,$134.29 ,$167.65 ,$403.84 ,$316.04 
12/30/2024,$252.20 ,$221.30 ,$110.80 ,$191.24 ,$19.82 ,$239.32 ,$591.24 ,$424.83 ,$90.04 ,$137.49 ,$167.09 ,$417.41 ,$315.31 
12/27/2024,$255.59 ,$223.75 ,$111.55 ,$192.76 ,$20.30 ,$241.17 ,$599.81 ,$430.53 ,$90.76 ,$137.01 ,$169.53 ,$431.66 ,$318.66 
12/26/2024,$259.02 ,$227.05 ,$112.55 ,$195.60 ,$20.44 ,$243.14 ,$603.35 ,$438.11 ,$92.41 ,$139.93 ,$170.16 ,$454.13 ,$320.91 
12/24/2024,$258.20 ,$229.05 ,$112.56 ,$196.11 ,$20.40 ,$242.31 ,$607.75 ,$439.33 ,$93.21 ,$140.22 ,$168.94 ,$462.28 ,$320.65 
12/23/2024,$255.27 ,$225.06 ,$111.40 ,$194.63 ,$20.20 ,$238.39 ,$599.85 ,$435.25 ,$91.15 ,$139.67 ,$168.11 ,$430.60 ,$317.22 
12/20/2024,$254.49 ,$224.92 ,$112.03 ,$191.41 ,$19.52 ,$237.60 ,$585.25 ,$436.60 ,$90.91 ,$134.70 ,$168.06 ,$421.06 ,$317.71 
12/19/2024,$249.79 ,$223.29 ,$111.37 ,$188.51 ,$19.06 ,$232.96 ,$595.57 ,$437.03 ,$90.20 ,$130.68 ,$169.19 ,$436.17 ,$314.88 
12/18/2024,$248.05 ,$220.52 ,$111.35 ,$188.40 ,$19.30 ,$230.37 ,$597.19 ,$437.39 ,$88.96 ,$128.91 ,$169.08 ,$440.13 ,$309.78 
12/17/2024,$253.48 ,$231.15 ,$113.02 ,$195.42 ,$20.44 ,$238.36 ,$619.44 ,$454.46 ,$91.91 ,$130.39 ,$170.33 ,$479.86 ,$318.30 
12/16/2024,$251.04 ,$232.93 ,$112.11 ,$196.66 ,$20.83 ,$239.58 ,$624.24 ,$451.59 ,$92.11 ,$132.00 ,$171.14 ,$463.02 ,$315.89 
12/13/2024,$248.13 ,$227.46 ,$113.34 ,$189.82 ,$20.34 ,$239.94 ,$620.35 ,$447.27 ,$91.89 ,$134.25 ,$171.06 ,$436.23 ,$314.74 
12/12/2024,$247.96 ,$228.97 ,$114.90 ,$191.96 ,$20.78 ,$241.53 ,$630.79 ,$449.56 ,$92.56 ,$137.34 ,$170.85 ,$418.10 ,$314.23 
12/11/2024,$246.49 ,$230.26 ,$114.61 ,$195.40 ,$20.12 ,$243.53 ,$632.68 ,$448.99 ,$93.66 ,$139.31 ,$170.63 ,$424.77 ,$313.79 
12/10/2024,$247.77 ,$225.04 ,$114.73 ,$185.17 ,$20.16 ,$242.86 ,$619.32 ,$443.33 ,$91.34 ,$135.07 ,$172.28 ,$400.99 ,$312.38 
12/9/2024,$246.75 ,$226.09 ,$114.61 ,$175.37 ,$20.81 ,$243.81 ,$613.57 ,$446.02 ,$91.37 ,$138.81 ,$170.79 ,$389.79 ,$308.30 
12/6/2024,$242.84 ,$227.03 ,$116.73 ,$174.71 ,$20.92 ,$247.36 ,$623.77 ,$443.57 ,$93.47 ,$142.44 ,$173.82 ,$389.22 ,$311.01 
12/5/2024,$243.04 ,$220.55 ,$116.50 ,$172.64 ,$20.80 ,$245.48 ,$608.93 ,$442.62 ,$91.79 ,$145.06 ,$176.03 ,$369.49 ,$309.08 
12/4/2024,$243.01 ,$218.16 ,$116.99 ,$174.37 ,$21.96 ,$243.40 ,$613.78 ,$437.42 ,$91.11 ,$145.14 ,$175.11 ,$357.93 ,$309.90 
12/3/2024,$242.65 ,$213.44 ,$116.45 ,$171.34 ,$22.47 ,$244.82 ,$613.65 ,$431.20 ,$90.22 ,$140.26 ,$175.42 ,$351.42 ,$313.01 
12/2/2024,$239.59 ,$210.71 ,$117.16 ,$171.49 ,$23.93 ,$246.25 ,$592.83 ,$430.98 ,$89.77 ,$138.63 ,$179.70 ,$357.09 ,$316.65 
11/29/2024,$237.33 ,$207.89 ,$117.47 ,$168.95 ,$24.05 ,$249.72 ,$574.32 ,$423.46 ,$88.68 ,$138.25 ,$179.26 ,$345.16 ,$315.08 
11/27/2024,$234.93 ,$205.74 ,$117.60 ,$169.23 ,$23.65 ,$249.79 ,$569.20 ,$422.99 ,$87.73 ,$135.34 ,$179.36 ,$332.89 ,$314.70 
11/26/2024,$235.06 ,$207.86 ,$115.45 ,$169.12 ,$24.05 ,$249.97 ,$573.54 ,$427.99 ,$87.26 ,$136.92 ,$179.31 ,$338.23 ,$311.82 
11/25/2024,$232.87 ,$201.45 ,$116.00 ,$167.65 ,$24.87 ,$250.29 ,$565.11 ,$418.79 ,$86.56 ,$136.02 ,$177.39 ,$338.59 ,$313.19 
11/22/2024,$229.87 ,$197.12 ,$115.65 ,$164.76 ,$24.50 ,$248.55 ,$559.14 ,$417.00 ,$89.78 ,$141.95 ,$176.28 ,$352.56 ,$309.92 
11/21/2024,$228.52 ,$198.38 ,$114.72 ,$167.63 ,$24.44 ,$244.76 ,$563.09 ,$412.87 ,$89.75 ,$146.67 ,$172.75 ,$339.64 ,$309.90 
11/20/2024,$229.00 ,$202.88 ,$114.26 ,$175.98 ,$24.01 ,$240.78 ,$565.52 ,$415.49 ,$88.39 ,$145.89 ,$170.89 ,$342.03 ,$307.39 
11/19/2024,$228.28 ,$204.61 ,$112.42 ,$178.12 ,$24.20 ,$243.09 ,$561.09 ,$417.79 ,$87.13 ,$147.01 ,$170.76 ,$346.00 ,$311.85 
11/18/2024,$228.02 ,$201.70 ,$113.54 ,$175.30 ,$24.84 ,$245.03 ,$554.40 ,$415.76 ,$84.71 ,$140.15 ,$170.75 ,$338.74 ,$312.16 
11/15/2024,$225.00 ,$202.61 ,$115.08 ,$172.49 ,$24.35 ,$245.31 ,$554.08 ,$415.00 ,$82.40 ,$141.98 ,$169.54 ,$320.72 ,$309.64 
11/14/2024,$228.22 ,$211.48 ,$109.12 ,$175.58 ,$25.03 ,$241.87 ,$577.16 ,$426.89 ,$83.73 ,$146.76 ,$167.08 ,$311.18 ,$308.25 
11/13/2024,$225.12 ,$214.10 ,$102.72 ,$178.88 ,$24.92 ,$241.16 ,$580.00 ,$425.20 ,$83.05 ,$146.27 ,$166.58 ,$330.24 ,$309.48 
11/12/2024,$224.23 ,$208.91 ,$100.99 ,$181.62 ,$24.16 ,$239.56 ,$584.82 ,$423.03 ,$81.95 ,$148.29 ,$165.84 ,$328.49 ,$309.85 
11/11/2024,$224.23 ,$206.84 ,$100.86 ,$180.35 ,$25.05 ,$239.29 ,$583.17 ,$418.01 ,$80.54 ,$145.26 ,$166.03 ,$350.00 ,$310.92 
11/8/2024,$226.96 ,$208.18 ,$99.02 ,$178.35 ,$26.20 ,$236.98 ,$589.34 ,$422.54 ,$79.50 ,$147.63 ,$167.71 ,$321.22 ,$307.87 
11/7/2024,$227.48 ,$210.05 ,$98.93 ,$180.75 ,$26.23 ,$236.38 ,$591.70 ,$425.43 ,$79.65 ,$148.88 ,$163.41 ,$296.91 ,$305.80 
11/6/2024,$222.72 ,$207.09 ,$98.89 ,$176.51 ,$25.05 ,$247.06 ,$572.05 ,$420.18 ,$78.02 ,$145.61 ,$161.05 ,$288.53 ,$307.40 
11/5/2024,$223.45 ,$199.50 ,$96.63 ,$169.74 ,$23.32 ,$221.49 ,$572.43 ,$411.46 ,$76.39 ,$139.91 ,$165.76 ,$251.44 ,$293.29 
11/4/2024,$222.01 ,$195.78 ,$95.79 ,$169.24 ,$22.52 ,$219.78 ,$560.68 ,$408.46 ,$75.55 ,$136.05 ,$165.08 ,$242.84 ,$291.85 
11/1/2024,$222.91 ,$197.93 ,$95.81 ,$171.29 ,$23.20 ,$222.94 ,$567.16 ,$410.37 ,$75.61 ,$135.40 ,$165.10 ,$248.98 ,$290.74 
10/31/2024,$225.91 ,$186.40 ,$96.20 ,$171.11 ,$21.52 ,$221.92 ,$567.58 ,$406.35 ,$75.60 ,$132.76 ,$165.18 ,$249.85 ,$289.85 
10/30/2024,$230.10 ,$192.73 ,$95.08 ,$174.46 ,$22.30 ,$224.41 ,$591.80 ,$432.53 ,$75.37 ,$139.34 ,$166.16 ,$257.55 ,$290.16 
10/29/2024,$233.67 ,$190.83 ,$96.13 ,$169.68 ,$22.90 ,$222.90 ,$593.28 ,$431.95 ,$75.94 ,$141.25 ,$167.17 ,$259.52 ,$281.88 
10/28/2024,$233.40 ,$188.39 ,$96.20 ,$166.72 ,$22.92 ,$225.50 ,$578.16 ,$426.59 ,$74.91 ,$140.52 ,$169.30 ,$262.51 ,$284.19 
10/25/2024,$231.41 ,$187.83 ,$95.03 ,$165.27 ,$22.68 ,$222.31 ,$573.25 ,$428.15 ,$75.47 ,$141.54 ,$168.22 ,$269.19 ,$281.73 
10/24/2024,$230.57 ,$186.38 ,$95.40 ,$162.72 ,$22.34 ,$224.98 ,$567.78 ,$424.73 ,$75.46 ,$140.41 ,$169.62 ,$260.48 ,$283.22 
10/23/2024,$230.76 ,$184.71 ,$96.24 ,$162.78 ,$21.98 ,$223.41 ,$563.69 ,$424.60 ,$74.93 ,$139.56 ,$169.58 ,$213.65 ,$283.76 
10/22/2024,$235.86 ,$189.70 ,$96.74 ,$165.14 ,$22.40 ,$224.12 ,$582.01 ,$427.51 ,$76.42 ,$143.59 ,$169.70 ,$217.97 ,$284.79 
